state_district,scst,stunting_rate,underweight_rate,wasting_rate,mean_haz,mean_waz,mean_whz,mean_age,mean_hhsize,mean_wealth,prop_literate,prop_male,prop_urban,pop_weighted,n_obs,state_name,district_name,survey_month,survey_year,post,phase2,months_since_covid
odisha - nayagarh,1,0.4121420266047768,0.3685109881987768,0.18809915670338354,-154.07885147011515,-158.0939416092728,-101.03321146559324,27.266648148675753,5.257698138893107,-8.412508869297596,0.7513615329431214,0.4500676183238305,0.024673687519091717,32.782534,54,odisha,nayagarh,3,2021,1,1,12
odisha - nuapada,0,0.4537730381437191,0.33292148088350765,0.18530419592029154,-177.02396703465345,-161.52217420667054,-84.18748798701806,27.109390538057223,5.611799139726172,-4.800576548463445,0.6366906388413235,0.43267982065831123,0.008360279929745196,51.621238,132,odisha,nuapada,12,2020,1,1,9
odisha - nuapada,1,0.41797955128830816,0.3847801512208092,0.17050930695511077,-176.90731879327498,-159.2789283003096,-82.4736704918088,27.93384844980465,5.522828346542944,-8.524896989383647,0.5381274361644219,0.5581925461438878,0.0,52.291216,140,odisha,nuapada,12,2020,1,1,9
odisha - puri,0,0.08709722305485045,0.07608355585083547,0.06011753899527738,-32.55796291096486,-38.05598012589976,-26.65196747783272,28.088748422217403,5.603124198032974,2.2240518506664313,0.9519658888328806,0.5364257969464759,0.23058787790385404,150.660808,142,odisha,puri,2,2021,1,1,11
odisha - puri,1,0.27366073849483774,0.19258278329138492,0.15967349520050775,-80.7980074804924,-83.26416159770892,-56.12263550752614,27.88520940755192,6.219946920903174,-2.6901894013170273,0.7734351254602786,0.5665472492642815,0.13921543855335894,58.050724,56,odisha,puri,2,2021,1,1,11
odisha - rayagada,0,0.306058724039029,0.2388143315773697,0.10491819845815895,-145.48940353872922,-126.19514030914388,-58.21564751297824,26.68570867970476,6.014149086804305,2.6983020955844657,0.5654559927656909,0.37952575204848926,0.41099575162826624,40.787862,62,odisha,rayagada,1,2021,1,1,10
odisha - rayagada,1,0.4604141453640651,0.41697688862205295,0.15797303075304628,-186.67864335087154,-181.6308975531267,-105.5428267340032,27.282933409156957,5.531825912990723,-10.122698665514122,0.3717000431294954,0.5661324107684432,0.03401150458468554,126.799536,215,odisha,rayagada,2,2021,1,1,11
odisha - sambalpur,0,0.41324267370019346,0.3565458384385275,0.2612215809147893,-164.17588676017763,-172.94824110034654,-109.71477818585142,27.854760353826112,4.516045771463303,0.41849239807099076,0.8338133651778474,0.5143882628637046,0.20247502685675733,38.999496,61,odisha,sambalpur,12,2020,1,1,9
odisha - sambalpur,1,0.42088573093272824,0.3631485749816437,0.2720209779107381,-174.43948705573277,-174.12756296471179,-102.88894553100026,28.034839656018622,4.9315803736205845,-5.892632905111054,0.7118081514423841,0.4853849111907171,0.21215415388619194,83.797096,130,odisha,sambalpur,12,2020,1,1,9
odisha - subarnapur,0,0.2694701079231108,0.30887079489136016,0.26555275541440393,-103.91692362952763,-132.35793083939632,-102.50618221083838,26.189481712718298,5.193616158991567,0.9727909891350177,0.8835414174243086,0.5233410244708802,0.08552184177864382,61.977828,158,odisha,subarnapur,12,2020,1,1,9
odisha - subarnapur,1,0.3909318253418859,0.36607640756703236,0.24598328236209369,-145.45928945484707,-155.83615702213658,-97.17880934113153,26.465060286796266,5.295803338169708,-4.124369802440726,0.8357529580821383,0.45517348259655416,0.0,37.32824,97,odisha,subarnapur,12,2020,1,1,9
odisha - sundargarh,0,0.3678622174021297,0.3909291225828625,0.22342781426466002,-100.38075938195018,-150.13790726915747,-126.29321023491272,30.32188565180334,5.39969820376443,1.469331201657032,0.7903726595647591,0.6179054510737679,0.5277417564802254,63.671437,45,odisha,sundargarh,3,2020,1,0,0
odisha - sundargarh,1,0.306960726765073,0.3664032012642427,0.19790226492524882,-134.0211618031848,-157.8602489433803,-112.14648528887723,27.243313318272246,5.383460888152695,-8.657724474516748,0.6170448773242593,0.4767160272447683,0.16894254660150182,121.050176,88,odisha,sundargarh,3,2020,1,0,0
puducherry - karaikal,0,0.23052832869223727,0.12460037506898622,0.14057850744871161,-109.68277995802757,-106.24657657268332,-61.04937376713851,29.001036819062076,5.486046776486434,9.614401036289568,0.9035942835741209,0.49467314934605994,0.6658204881658801,17.771664,98,puducherry,karaikal,2,2020,1,0,0
puducherry - karaikal,1,0.3157025393198532,0.270183954944407,0.19178297412573542,-133.80179173481193,-124.81566381767098,-70.87799552274853,26.836151393444073,5.250688682252932,0.9931193568494012,1.0,0.5750063365858128,0.34979830678641033,7.192359,53,puducherry,karaikal,2,2020,1,0,0
puducherry - mahe,0,0.4921387465079143,0.33209265268578575,0.06915270117320403,-192.77431295243238,-160.628273385149,-66.32979878975222,31.760681992520585,5.7566641704878725,14.42306500011398,1.0,0.42552325720557915,1.0,1.754682,88,puducherry,mahe,1,2021,1,1,10
puducherry - mahe,1,0.0,0.49170225155279496,0.0,-94.3361801242236,-84.41726513975155,-52.660034937888184,31.95021350931677,3.4917022515527947,12.82092679056677,1.0,0.0,1.0,0.041216,2,puducherry,mahe,1,2021,1,1,10
puducherry - puducherry,0,0.12418496873214696,0.09117713652832937,0.12547301153927506,-66.19173170258745,-69.85404706429445,-46.70717173018926,29.623196892032208,5.0097948781309185,11.480500069187377,0.9828877353162725,0.5535467112504114,0.7743525777874295,62.022007,104,puducherry,puducherry,1,2020,1,0,0
puducherry - puducherry,1,0.2558883565333765,0.1773483120895218,0.0989700331767764,-113.6794834346982,-94.98901653888932,-42.4607366658511,25.892236116445577,5.839600051802165,5.253283638691555,1.0,0.44729303105293766,0.564398829322558,27.960221,50,puducherry,puducherry,1,2020,1,0,0
puducherry - yanam,0,0.25035426450108067,0.17761416587007556,0.0895658159109131,-122.22047979584431,-93.40477869039348,-30.998614627232826,25.481396162874965,5.094300189790288,8.927283061091494,0.9633239098298095,0.4331498230015554,1.0,4.670945,150,puducherry,yanam,12,2020,1,1,9
puducherry - yanam,1,0.20039191188121855,0.1191315883133271,0.2283649957316118,-64.3668109373613,-74.71257112943464,-50.67574020655847,30.07892245802752,4.586705526007303,9.096709533687914,0.9837004810958931,0.6266251193613928,1.0,1.205373,36,puducherry,yanam,12,2020,1,1,9
punjab - amritsar,0,0.05481722706617534,0.02284325977647252,0.06394793457940565,-40.972457992207296,-9.442501198810858,17.065920888104884,30.807501477711522,6.389239508298435,16.503218027285705,0.9769448279454084,0.47522923234064185,0.8842561249327129,49.784751,37,punjab,amritsar,12,2020,1,1,9
punjab - amritsar,1,0.3559575850458868,0.043432176726729665,0.09048533290078278,-89.57521138958812,-50.83973147331512,4.269050264678738,30.34394016514041,5.438851439734834,9.60502396002431,0.7743688185802156,0.42122629732748346,0.8249797432612499,31.466072,22,punjab,amritsar,12,2020,1,1,9
punjab - barnala,0,0.23026829481697772,0.12045318633990856,0.10159900905259095,-107.14166946871076,-73.43902527913784,-22.426250561312695,28.605980682888877,6.6902699290413965,14.676142093263596,0.8335036253027113,0.7388137700038832,0.7641132994774097,6.914595,20,punjab,barnala,2,2020,1,0,0
punjab - barnala,1,0.7782750951651668,0.5565501903303336,0.5565501903303336,-254.96014926711752,-284.41582267774857,-207.4992280069979,30.56550190330334,4.443449809669666,2.161078346958631,0.44344980966966646,0.2782750951651668,1.0,1.761674,4,punjab,barnala,2,2020,1,0,0
punjab - bathinda,0,0.20475747472758732,0.1251047023281319,0.09111829662381175,-137.93974491266988,-135.59979283257772,-63.57541671315536,28.5725366576453,6.930464679496347,12.66787121762981,0.710301393852312,0.6761293888165582,0.9660135942956798,22.505469,21,punjab,bathinda,2,2020,1,0,0
punjab - bathinda,1,0.31645146992464385,0.21482782679623902,0.05475989614470705,-139.49742367121834,-125.11814191608094,-65.2615453210375,26.012330026957827,6.832485813323386,8.986693922250586,0.47249712896016505,0.5747012648549585,0.9700775454310161,46.699979,32,punjab,bathinda,1,2020,1,0,0
punjab - faridkot,0,0.311297851961712,0.2307895962411551,0.145824997404861,-132.83043964797417,-114.79857191865256,-56.820949132457834,27.758988048201893,6.0833535538668135,12.51610731712758,0.8617393000991317,0.5069814476996594,0.6916044417222071,13.843189,36,punjab,faridkot,2,2020,1,0,0
punjab - faridkot,1,0.43852711885631107,0.44938813334867933,0.15507513977483334,-180.01420887450706,-177.88277539253886,-109.29539796813859,28.289084375923114,5.882094323781278,8.754049465524997,0.5454680818817098,0.3656508625541459,0.7711239255187561,7.897881,21,punjab,faridkot,2,2020,1,0,0
punjab - fatehgarh sahib,0,0.298621425035226,0.13629238534311627,0.0,-124.80986157210228,-47.79731241241305,32.693160639787294,27.911547814506843,6.134922008856684,12.266179875154469,0.8668412460290178,0.5354422048019801,0.7695723703630162,12.026622,32,punjab,fatehgarh sahib,2,2021,1,1,11
punjab - fatehgarh sahib,1,0.5071597889696834,0.08779517001610428,0.0,-231.02864357123158,-145.8748939211483,-28.36561417410678,26.420154967110044,6.152975491553871,10.445812903633158,0.5977484055425041,0.8890404172567296,0.8093385889768656,3.397237,10,punjab,fatehgarh sahib,2,2021,1,1,11
punjab - firozpur,0,0.44576580144409544,0.21793803288292363,0.12092263699138453,-127.31556520562657,-105.05836984948252,-43.440479990332406,27.794814706813415,7.333324959576096,14.182468296155486,0.9082664746285006,0.4273590516046746,0.8813159474430157,12.180912,31,punjab,firozpur,3,2020,1,0,0
punjab - firozpur,1,0.11086396331265376,0.2812319152299466,0.3167708344944967,-73.85437862795008,-133.78524482875466,-134.68653893444082,28.56392504966198,5.631359375715584,9.094223641887407,0.6949995010634801,0.7207235398787267,0.5903197988352418,7.445837,24,punjab,firozpur,3,2020,1,0,0
punjab - gurdaspur,0,0.23806700429565278,0.11864078698608874,0.03344833886127157,-60.96197508226,-47.48011793047253,-8.8420785601501,30.39581065788033,6.449851037644499,14.6503115201188,0.9655555452431737,0.6246159114265432,0.22539773763275878,27.690553,30,punjab,gurdaspur,12,2020,1,1,9
punjab - gurdaspur,1,0.4298114707566075,0.2369967880163705,0.12000910192365122,-175.59434564034822,-119.8869966090795,-28.91317156509745,28.386681945227018,5.939885021775296,7.980127929759712,0.5987017597715122,0.467092112342153,0.37781061822168815,30.178236,30,punjab,gurdaspur,12,2020,1,1,9
punjab - hoshiarpur,0,0.15335866072901785,0.10453033733652928,0.10666094892565313,-53.37635948990855,-53.844324621291626,-31.170254426521055,29.464998586886836,6.041414103886676,12.605039645073607,0.9706484573611088,0.3851622098979202,0.15122127849442127,57.896991,63,punjab,hoshiarpur,12,2020,1,1,9
punjab - hoshiarpur,1,0.20888952270122027,0.09220259096281547,0.11519544581345677,-74.53810922555029,-63.40265332915138,-25.84262668140622,28.875213262813546,6.549314317425383,9.483893628769321,0.9033215200578925,0.6469238279028345,0.1423368496887355,46.813717,51,punjab,hoshiarpur,12,2020,1,1,9
punjab - jalandhar,0,0.2601096279366498,0.17340776316458203,0.10591712807006493,-117.11726282232326,-81.27741092610971,-22.854150665111007,30.23735101242284,5.849875687484769,13.414104556147613,0.8855081038001619,0.45531497820903777,0.7717894648629977,40.906179,30,punjab,jalandhar,2,2021,1,1,11
punjab - jalandhar,1,0.2321599063692581,0.1536110968446858,0.07817807753002728,-106.80368603719903,-77.95687363846402,-26.18160367539319,30.2417094218339,6.533797744757442,10.22912196264201,0.8405224544692876,0.5810008503355156,0.44104684076519673,113.923267,83,punjab,jalandhar,2,2021,1,1,11
punjab - kapurthala,0,0.17681666322577136,0.212691744151278,0.16759656028348466,-35.31827814420416,-60.57966450890642,-62.64087399616284,30.906554929778448,5.626934467555582,13.237798280260547,0.971232894784374,0.4736408192917981,0.8037641161608504,14.477821,30,punjab,kapurthala,1,2021,1,1,10
punjab - kapurthala,1,0.23976520658859593,0.21368057475019647,0.19045112352169952,-68.1083636754223,-115.18856893299046,-107.09488349980481,29.631537409868123,6.109712605073724,7.181969284871271,0.6655555223829356,0.5808364406227069,0.4753670920195949,17.651773,36,punjab,kapurthala,1,2021,1,1,10
punjab - ludhiana,0,0.14999969316419068,0.12493481686528524,0.07233541251451964,-94.0608078118718,-66.69644515264899,-23.887160893091455,30.106411801197783,5.852514213920023,12.285304102683948,0.7260181870282925,0.6315813435622555,0.888970263611256,115.534103,53,punjab,ludhiana,2,2021,1,1,11
punjab - ludhiana,1,0.34110297456942756,0.03745716313201586,0.047346632503430436,-118.05330605968605,-59.96051560241251,9.315362286823843,27.00773141367274,5.48713006530043,9.881011925491725,0.756037812401614,0.7043777709472281,0.5948813229228754,52.544983,24,punjab,ludhiana,2,2021,1,1,11
punjab - mansa,0,0.4321770326431998,0.3141068510793382,0.07999460183371589,-166.20628408180204,-99.97825127223558,3.5596070703173184,26.223063015188004,6.105598476668689,12.051113773866453,0.7453105931410277,0.6022028640093271,0.5357905127327599,9.995987,21,punjab,mansa,2,2020,1,0,0
punjab - mansa,1,0.5178584011777885,0.2767448712947702,0.18542371850528297,-177.5512176349445,-148.7781853338535,-59.516973644474135,25.705415916917307,9.71609240058219,7.554556842249588,0.4998202698678347,0.45730355517526333,0.779883594854308,19.073040000000002,39,punjab,mansa,2,2020,1,0,0
punjab - moga,0,0.21305411086086445,0.06126489606450129,0.06126489606450129,-54.20594601126734,-54.145871315019974,-27.751159209328097,28.798111175537098,6.055920228647461,11.110236048552196,0.841351893152129,0.7208109935917538,0.7863987878134395,10.906571999999999,18,punjab,moga,3,2020,1,0,0
punjab - moga,1,0.18587524408734915,0.0,0.0,-89.9070588583118,-24.88807671135677,43.568817849947706,28.852004930318078,7.776617311864441,8.073181605112778,0.15602197102910184,0.3862278420777729,1.0,2.841196,5,punjab,moga,3,2020,1,0,0
punjab - muktsar,0,0.29987539167944327,0.30862337933156525,0.08904300545371538,-98.1999683993148,-127.82919763536967,-105.24012705250985,28.30524845259585,5.709589514087993,14.545839552797418,0.948672969552088,0.41300074477885096,0.7090408937043994,10.588378,22,punjab,muktsar,2,2020,1,0,0
punjab - muktsar,1,0.3709916400504809,0.48563823648219756,0.24963406403440325,-155.53112205727015,-166.86942107600478,-114.98676383142607,26.63887872051625,5.656208805545868,4.685765573264344,0.6927379211023491,0.5747763236795821,0.5744298323744816,15.94268,31,punjab,muktsar,2,2020,1,0,0
punjab - patiala,0,0.2222130624090953,0.18630427974133948,0.09518023615274553,-99.96720881024368,-104.17119400280632,-66.08018563048287,28.462978671312833,6.705129834971368,12.151297154229106,0.8318346506769466,0.5426969492715354,0.7171605406383705,65.988731,49,punjab,patiala,3,2021,1,1,12
punjab - patiala,1,0.29556880175910305,0.24384458610211737,0.15957262490142732,-125.21362398163927,-134.62469726728085,-83.97391487553593,27.109423924715994,6.354175935196326,8.881987053416003,0.6241059149031228,0.411411275780306,0.3675960260043656,59.44848,52,punjab,patiala,3,2021,1,1,12
punjab - rupnagar,0,0.1819291425596054,0.1852419563989536,0.09220181031809842,-99.94329139724557,-101.04104560973803,-63.42915728388797,29.738672185161406,6.15573409482997,11.577962499332168,0.9349798641692421,0.3373705485998156,0.24993845749014776,20.034932,49,punjab,rupnagar,3,2021,1,1,12
punjab - rupnagar,1,0.22064463780281188,0.1637855639664809,0.08707431786724719,-115.7705773067151,-102.79712345379814,-56.21621544146566,27.99752457983344,6.248202911785015,11.788862780305898,0.8868246761285214,0.41535910785791463,0.4021513082850893,16.430746,39,punjab,rupnagar,3,2021,1,1,12
punjab - sahibzada ajit singh nagar,0,0.24113745375453657,0.27430727152673207,0.10788180942735932,-133.23793981668658,-120.76639236613997,-66.27589984724011,28.545537334499926,6.366010624740038,13.397909836900197,0.7887875646926764,0.47976552532202593,0.6451917242286904,38.844621000000004,56,punjab,sahibzada ajit singh nagar,3,2021,1,1,12
punjab - sahibzada ajit singh nagar,1,0.4071952990701925,0.30165203603529783,0.14860766145227108,-126.53963186783018,-121.3543603279385,-76.20311587306952,27.240933855548455,6.094865963085802,10.3789399322223,0.8579757551468439,0.4800419891710801,0.6785890965327652,19.726991,31,punjab,sahibzada ajit singh nagar,3,2021,1,1,12
punjab - sangrur,0,0.14950983284338143,0.0,0.09139880208237999,-74.62833740343856,-63.132542900098414,-29.663591889001758,28.672879806260326,6.804416910465706,12.346307430479994,0.9397244407287035,0.40185446772987116,0.5427440335707568,32.287863,33,punjab,sangrur,1,2020,1,0,0
punjab - sangrur,1,0.40710968599511504,0.3193809557473452,0.1532101889337006,-146.4350755526437,-162.3579065240628,-104.42390780542586,27.000966427530507,6.756202277759778,9.705749555428673,0.685933287342855,0.542816006609861,0.511038891350513,29.323460999999998,28,punjab,sangrur,1,2020,1,0,0
punjab - shahid bhagat singh nagar,0,0.1553781763598263,0.14177486129271516,0.10050758424557035,-51.329822905642125,-23.785956602485857,11.47395213482792,28.792259793767844,6.059669791767614,12.91158737734906,0.9726631241748256,0.5846877850864944,0.2996689197500365,12.568554,40,punjab,shahid bhagat singh nagar,1,2021,1,1,10
punjab - shahid bhagat singh nagar,1,0.2165191384066702,0.08124759276212372,0.13828811045042244,-68.71889513957429,-64.1622504813401,-31.0721596681137,30.66282769641118,5.8615570033775555,9.975317937827267,0.8737464591359826,0.525853170549727,0.23057539629472604,32.565851,97,punjab,shahid bhagat singh nagar,1,2021,1,1,10
punjab - tarn taran,0,0.29082187554710587,0.08888991376007477,0.08888991376007477,-101.58201763007295,-41.100436729452966,9.254342481204182,27.30274212245947,8.646007203849416,16.524032727256852,0.8222201724798505,0.5545967039844155,0.3897439846902155,6.700029,11,punjab,tarn taran,1,2021,1,1,10
punjab - tarn taran,1,0.23955518316564228,0.0,0.34337763518016867,-36.31281406571959,-97.21872225849597,-103.30183715033813,28.50255957431526,7.038258442303349,3.2452386252617718,0.09796881491760824,0.2470497677880791,0.24540882026256045,6.780229,10,punjab,tarn taran,1,2021,1,1,10
rajasthan - ajmer,0,0.2034709077031522,0.19300074667738765,0.1769956558107918,-82.69075912141936,-104.4968634988514,-81.78797245286492,27.116872516730673,7.3954437642901745,5.927504745784493,0.6127480933276063,0.5160580622025939,0.328517702561413,270.542544,181,rajasthan,ajmer,3,2020,1,0,0
rajasthan - ajmer,1,0.3100302894629568,0.18710568646210304,0.17239950161593603,-109.38723654115732,-121.53664422905588,-80.02976147767068,27.696465113965544,7.358043107021826,4.387263233396033,0.6181154233074407,0.5058343128445897,0.4052443566140251,88.820657,62,rajasthan,ajmer,3,2020,1,0,0
rajasthan - alwar,0,0.2942520408475659,0.18830088586339205,0.14392737071720962,-136.68943547796755,-121.87927496514469,-60.592060150622224,25.530804806874034,7.4015123214057414,6.442080198065126,0.7169939728602112,0.4513205962266174,0.2220825838619886,303.090863,160,rajasthan,alwar,1,2020,1,0,0
rajasthan - alwar,1,0.3425270850491739,0.12601088128414015,0.12018271431858919,-132.9984890864019,-105.36711241028736,-48.19798213828817,26.150226470857074,6.94224213682908,3.674026627121211,0.7804551502281564,0.5500524829601884,0.11598834147789895,169.091072,96,rajasthan,alwar,1,2020,1,0,0
rajasthan - banswara,0,0.37013602124615286,0.2180548436817147,0.111184831307774,-138.60247266596326,-110.50129622440531,-28.16762963433707,27.857637109204273,5.879552308489816,5.514113457997025,0.855386781972576,0.6882647463035135,0.12821860997096166,52.115975999999996,54,rajasthan,banswara,12,2020,1,1,9
rajasthan - banswara,1,0.49325515179788304,0.4246787849170489,0.1984890885388917,-182.87545799754793,-179.09984552496425,-98.54669977967255,26.607106580326246,5.9979991477140615,-11.488155085645547,0.4615593769554516,0.5109536798455567,0.007113087778065615,272.272473,278,rajasthan,banswara,12,2020,1,1,9
rajasthan - baran,0,0.44363910148088154,0.358713076809348,0.18823667051356305,-150.36236170439614,-160.20882336622932,-100.44061768541627,26.999355966908237,6.959286733114198,0.9252697551187985,0.6120291816512445,0.48647038603805653,0.18996795957032586,137.323689,218,rajasthan,baran,2,2020,1,0,0
rajasthan - baran,1,0.5070393988609876,0.45960714133371816,0.23187557440340315,-185.85363131732794,-186.18298590882674,-106.10801617633273,26.27510144168517,6.460867596254764,-2.8749349440911542,0.5148291544136969,0.455696924936125,0.10435386741303018,110.863941,171,rajasthan,baran,2,2020,1,0,0
rajasthan - barmer,0,0.3423521858856458,0.25285276251887234,0.09672270588221041,-142.43486973002348,-129.0434206274889,-61.52219339021275,25.910543840662925,7.2583700891667124,2.0383917992478557,0.7793564176859777,0.5689964498455825,0.0577799430682358,359.028045,312,rajasthan,barmer,2,2020,1,0,0
rajasthan - barmer,1,0.4570338974389701,0.3505933670569715,0.14535654711220614,-171.1933705256495,-163.58155342363648,-87.88018244830026,27.881621687943518,7.1872427057457005,-3.011524757665501,0.593970482120938,0.4801943387055387,0.02779426687860609,298.03862200000003,258,rajasthan,barmer,2,2020,1,0,0
rajasthan - bharatpur,0,0.3609003923855779,0.22568959639442468,0.09621671568958869,-155.32016832312272,-124.54280757577581,-49.123117926220665,26.103906749501785,7.660003963891748,2.864749463089385,0.7591365068805066,0.5492211305650134,0.17151799296933104,226.671175,206,rajasthan,bharatpur,1,2020,1,1,0
rajasthan - bharatpur,1,0.49611635511687024,0.32305788983058825,0.10515864226296322,-194.99128083403764,-141.82697231940648,-43.70022666581209,25.403793811313292,7.058594492018018,-3.2082608331189486,0.519893040968684,0.5481903093086226,0.13319576838999259,160.047074,137,rajasthan,bharatpur,2,2021,1,1,11
rajasthan - bhilwara,0,0.2155350670463245,0.20204579239998083,0.14453845889071976,-97.27038698249845,-111.05925483219141,-79.94246227738853,27.06214164980529,7.141779637255235,1.7816679714058268,0.6203458297266025,0.5557954431405026,0.1338121191412761,183.552642,207,rajasthan,bhilwara,1,2021,1,1,10
rajasthan - bhilwara,1,0.22850130344646638,0.30796677723591914,0.2620964425954438,-126.4160075735368,-143.24077224511512,-103.9756565052815,26.4509768248292,7.6321680146933675,-2.833210144248662,0.43687395014792163,0.5385111001023988,0.1262221319041949,78.517609,98,rajasthan,bhilwara,1,2021,1,1,10
rajasthan - bikaner,0,0.20679276126615118,0.25128755309875817,0.25864020158407475,-71.99126535146418,-110.38841580576094,-94.74562854465591,26.87442464621525,8.007820628488531,6.203443317612694,0.682502810996363,0.5148448465792513,0.2546895022988478,266.819093,261,rajasthan,bikaner,2,2020,1,0,0
rajasthan - bikaner,1,0.22010192749782545,0.22941953265305004,0.246447162461335,-102.30507057558903,-119.54416299489301,-85.6987925939056,25.751499260049666,8.213321889488897,-0.47919527324397393,0.43539933162777184,0.5460211199643097,0.1549656062457004,143.922497,145,rajasthan,bikaner,2,2020,1,0,0
rajasthan - bundi,0,0.29780872993940344,0.2638325116856484,0.20495099700316513,-122.56158088944028,-138.68426740517467,-96.36578152025831,27.111611749628555,7.022599715965365,0.2658085376433891,0.514209941697134,0.5623682883461457,0.15630205587268037,121.254931,207,rajasthan,bundi,2,2020,1,0,0
rajasthan - bundi,1,0.3341449621305998,0.29686580973444693,0.1910541336120567,-133.02083839270497,-142.17332513608378,-89.37099029114265,26.58680210988389,6.040529317879066,-6.01335358228197,0.4460757943036487,0.5532859658568128,0.07290782208949817,85.472571,155,rajasthan,bundi,2,2020,1,0,0
rajasthan - chittaurgarh,0,0.3047621275227802,0.233628151816169,0.15916139219400188,-126.33287164924019,-128.389426992953,-82.02014737266082,27.03864886352893,6.599776834789215,2.1247714180009383,0.6848459314927139,0.5743648963439174,0.14356090557796242,150.535112,173,rajasthan,chittaurgarh,2,2021,1,1,11
rajasthan - chittaurgarh,1,0.3148816452737024,0.27266903525755737,0.15443974061532398,-134.30335112546416,-135.6199973854403,-84.7841727386022,28.32738544751967,6.03249152280105,-4.6889270449316225,0.5311024177469013,0.4823638064194829,0.10080194074987014,82.132377,95,rajasthan,chittaurgarh,2,2021,1,1,11
rajasthan - churu,0,0.241338829095285,0.1756945794000971,0.14988074580461103,-99.23627957833683,-96.49497146849835,-58.68858755804352,27.123151954447536,7.867079816110674,5.453481489728205,0.7810852308614497,0.5092038883551119,0.27955367073581583,220.5457,220,rajasthan,churu,1,2020,1,0,0
rajasthan - churu,1,0.2982391073023488,0.25987937099693903,0.14770840437329832,-117.89895749383246,-116.08408076328972,-68.43659562071763,25.909492456698526,8.116596877864312,-0.23664841352818994,0.4918875053988367,0.5172710829684872,0.187162634450588,141.208661,138,rajasthan,churu,1,2020,1,0,0
rajasthan - dausa,0,0.38799157829306297,0.27975148545353234,0.1829620118390509,-154.0003112549539,-147.111688212299,-83.0077370769654,26.55712424238812,7.350131748932697,1.9814684038193837,0.6627553938506361,0.586755473965334,0.1087892681841856,128.31603,175,rajasthan,dausa,2,2020,1,0,0
rajasthan - dausa,1,0.358230973252513,0.3388368240622802,0.2200343505660413,-157.13925082009277,-156.43198285775713,-95.1510087296731,25.881925698513236,7.018856004059478,-1.0755631764171063,0.6771862528313286,0.5120595443233905,0.06033710283941553,141.222127,192,rajasthan,dausa,2,2020,1,0,0
rajasthan - dhaulpur,0,0.45973760189186036,0.31997968078735367,0.12523714426793167,-179.5099666346783,-142.484983319428,-53.68252024005987,25.763768395710553,6.76041745042343,-1.7443502690266504,0.5914219154758115,0.5031329133197823,0.08689110287232536,167.555705,313,rajasthan,dhaulpur,2,2020,1,0,0
rajasthan - dhaulpur,1,0.5197497321439504,0.2721519975295814,0.14707441188482773,-188.54493693756476,-152.66264257644423,-63.192132395610436,26.062142668225494,6.143032826574633,-2.549271590799208,0.49636264829222526,0.5601201799922242,0.14930396774870525,77.259782,139,rajasthan,dhaulpur,2,2020,1,0,0
rajasthan - dungarpur,0,0.3979439128345053,0.2300696085446533,0.10600007834835665,-163.0251884684373,-131.72960175911993,-49.450241509065,26.433966946842407,6.250819092196095,3.954460412729872,0.7897105399685929,0.48914761946492835,0.07055189431007754,58.686617,87,rajasthan,dungarpur,1,2021,1,1,10
rajasthan - dungarpur,1,0.30398630357928325,0.2716764109451217,0.16427095610216388,-149.63778404444528,-143.08241708173924,-78.01947751108007,26.362241054650642,6.255188885362887,-6.789973324301278,0.6698273102371898,0.5583301643868258,0.0,215.465928,273,rajasthan,dungarpur,12,2020,1,1,9
rajasthan - ganganagar,0,0.2694132290838143,0.24484172003268656,0.19264398387723622,-95.77654876472262,-103.19179061885005,-65.94481364391237,26.87768156775785,6.525590670712174,7.699276467555055,0.8351666823938783,0.48813765081976945,0.29428309399914393,146.010202,146,rajasthan,ganganagar,2,2020,1,0,0
rajasthan - ganganagar,1,0.2979082659793971,0.2771845199778682,0.4090361601444784,-104.11725683303565,-144.03246647452903,-115.97034255979791,27.09616168779207,7.685336121897766,3.14723244408863,0.6709440198071341,0.5882798473276011,0.248333466144405,90.441757,92,rajasthan,ganganagar,2,2020,1,0,0
rajasthan - hanumangarh,0,0.220444970884115,0.1691979062878613,0.21359457851784855,-61.27000029274538,-104.8487717420061,-96.99168946622557,27.35112199385573,7.157489301905848,7.059862481750592,0.8250104097220009,0.41358051700872056,0.2520463822666784,172.641498,194,rajasthan,hanumangarh,2,2020,1,0,0
rajasthan - hanumangarh,1,0.25312429230392397,0.2184948761121162,0.15445202719935783,-91.39275920278548,-97.42607327599634,-66.8034449817348,25.083837728885012,6.87986091473059,2.1823115745547574,0.7613289698449704,0.48112526440249287,0.09637291853783375,108.441678,125,rajasthan,hanumangarh,2,2020,1,0,0
rajasthan - jaipur,0,0.2473371822745088,0.1623486002302998,0.13112406571808338,-103.27067445112462,-97.95022451651691,-55.017697522265735,26.609891780222465,7.445031234443904,8.093068618385868,0.854191362846367,0.5214457977954857,0.4006694082523328,613.660197,205,rajasthan,jaipur,3,2020,1,0,0
rajasthan - jaipur,1,0.22270397651625184,0.20313186140234135,0.16531164325143827,-101.07169234358643,-113.95467008852549,-81.1861050321705,25.786626175018675,6.882737515620915,1.3869564252770659,0.688470788402753,0.5581902402242512,0.30596652171898026,278.279939,97,rajasthan,jaipur,3,2020,1,0,0
